person,project,time_start,time_end,duration
Samwise Gamgee,Project d,2010-09-16T06:59:34Z,2010-09-16T11:20:34Z,5
Samwise Gamgee,Project d,2010-09-18T22:35:46Z,2010-09-19T01:11:46Z,3
Samwise Gamgee,Project c,2010-09-19T06:22:23Z,2010-09-19T08:01:23Z,2
Samwise Gamgee,Project c,2010-09-19T19:59:14Z,2010-09-19T21:04:14Z,2
Samwise Gamgee,Project d,2010-09-23T16:35:47Z,2010-09-23T20:06:47Z,4
Samwise Gamgee,Project d,2010-09-24T06:10:54Z,2010-09-24T09:04:54Z,3
Samwise Gamgee,Project d,2010-09-25T20:27:40Z,2010-09-26T00:42:40Z,5
Samwise Gamgee,Project d,2010-09-27T02:25:19Z,2010-09-27T12:01:19Z,10
Samwise Gamgee,Project d,2010-09-27T11:52:41Z,2010-09-27T16:21:41Z,5
Samwise Gamgee,Project e,2010-10-01T05:13:11Z,2010-10-01T06:17:11Z,2
Samwise Gamgee,Project a,2010-10-01T23:34:00Z,2010-10-02T02:34:00Z,3
Samwise Gamgee,Project h,2010-10-03T22:31:57Z,2010-10-03T23:34:57Z,2
Samwise Gamgee,Project g,2010-10-06T02:21:25Z,2010-10-06T06:21:25Z,4
Samwise Gamgee,Project c,2010-10-06T20:58:04Z,2010-10-07T01:31:04Z,5
Samwise Gamgee,Project c,2010-10-09T10:31:22Z,2010-10-09T13:07:22Z,3
Samwise Gamgee,Project d,2010-10-28T15:40:43Z,2010-10-28T17:59:43Z,3
Samwise Gamgee,Project e,2010-10-29T02:54:31Z,2010-10-29T03:58:31Z,2
Samwise Gamgee,Project a,2010-10-30T07:49:44Z,2010-10-30T09:54:44Z,3
Samwise Gamgee,Project c,2010-10-31T21:58:07Z,2010-10-31T23:48:07Z,2
Samwise Gamgee,Project a,2010-11-01T02:23:00Z,2010-11-01T04:00:00Z,2
Samwise Gamgee,Project d,2010-11-02T01:57:33Z,2010-11-02T03:06:33Z,2
Samwise Gamgee,Project c,2010-11-05T02:13:47Z,2010-11-05T06:23:47Z,5
Samwise Gamgee,Project h,2010-11-06T03:28:02Z,2010-11-06T04:51:02Z,2
Samwise Gamgee,Project h,2010-11-06T22:59:55Z,2010-11-07T00:12:55Z,2
Samwise Gamgee,Project c,2010-11-10T20:46:56Z,2010-11-10T22:51:56Z,3
Samwise Gamgee,Project a,2010-11-11T15:31:29Z,2010-11-11T16:31:29Z,1
Samwise Gamgee,Project a,2010-11-11T16:32:13Z,2010-11-11T17:57:13Z,2
Samwise Gamgee,Project h,2010-11-11T19:58:42Z,2010-11-11T23:23:42Z,4
Samwise Gamgee,Project h,2010-11-12T09:16:19Z,2010-11-12T12:06:19Z,3
Samwise Gamgee,Project b,2010-11-12T12:01:30Z,2010-11-12T13:19:30Z,2
Samwise Gamgee,Project a,2010-11-14T17:04:10Z,2010-11-14T19:00:10Z,2
Samwise Gamgee,Project h,2010-11-15T21:17:03Z,2010-11-15T23:19:03Z,3
Samwise Gamgee,Project a,2010-11-16T13:32:48Z,2010-11-16T15:17:48Z,2
Samwise Gamgee,Project d,2010-11-20T09:04:08Z,2010-11-20T11:59:08Z,3
Samwise Gamgee,Project c,2010-11-21T06:14:16Z,2010-11-21T10:30:16Z,5
Samwise Gamgee,Project h,2010-11-23T05:04:07Z,2010-11-23T06:12:07Z,2
Samwise Gamgee,Project h,2010-11-26T18:54:10Z,2010-11-26T20:54:10Z,2
Samwise Gamgee,Project h,2010-11-27T22:50:21Z,2010-11-27T23:40:21Z,1
Samwise Gamgee,Project c,2010-11-28T14:13:29Z,2010-11-28T16:43:29Z,3
Samwise Gamgee,Project c,2010-11-29T06:25:11Z,2010-11-29T07:55:11Z,2
Samwise Gamgee,Project a,2010-11-29T07:38:04Z,2010-11-29T09:35:04Z,2
Samwise Gamgee,Project c,2010-11-29T09:15:14Z,2010-11-29T11:15:14Z,2
Samwise Gamgee,Project c,2010-12-04T22:03:14Z,2010-12-05T00:03:14Z,2
Samwise Gamgee,Project c,2010-12-15T15:09:05Z,2010-12-15T16:39:05Z,2
Samwise Gamgee,Project a,2010-12-16T09:46:32Z,2010-12-16T11:46:32Z,2
Samwise Gamgee,Project a,2010-12-18T18:51:48Z,2010-12-18T19:51:48Z,1
Samwise Gamgee,Project a,2010-12-20T08:22:56Z,2010-12-20T11:32:56Z,4
Samwise Gamgee,Project c,2010-12-20T12:11:17Z,2010-12-20T14:54:17Z,3
Samwise Gamgee,Project f,2010-12-22T01:24:35Z,2010-12-22T02:54:35Z,2
Samwise Gamgee,Project h,2010-12-25T05:31:36Z,2010-12-25T08:31:36Z,3
Samwise Gamgee,Project h,2010-12-26T06:37:45Z,2010-12-26T08:37:45Z,2
Samwise Gamgee,Project f,2010-12-31T14:34:14Z,2010-12-31T17:34:14Z,3
Samwise Gamgee,Project e,2011-01-02T23:35:10Z,2011-01-02T23:53:10Z,1
Samwise Gamgee,Project c,2011-01-09T08:33:45Z,2011-01-09T17:30:45Z,9
Samwise Gamgee,Project c,2011-01-13T19:36:28Z,2011-01-13T22:57:28Z,4
Samwise Gamgee,Project f,2011-01-14T14:00:25Z,2011-01-14T16:19:25Z,3
Samwise Gamgee,Project f,2011-01-15T20:06:59Z,2011-01-16T02:42:59Z,7
Samwise Gamgee,Project f,2011-01-19T00:40:54Z,2011-01-19T02:27:54Z,2
Samwise Gamgee,Project f,2011-01-21T12:29:18Z,2011-01-21T21:15:18Z,9
Samwise Gamgee,Project c,2011-01-26T09:25:18Z,2011-01-26T10:40:18Z,2
Samwise Gamgee,Project c,2011-01-26T10:25:57Z,2011-01-26T10:47:57Z,1
Samwise Gamgee,Project f,2011-02-05T23:02:08Z,2011-02-06T07:49:08Z,9
Samwise Gamgee,Project c,2011-02-06T21:49:05Z,2011-02-07T05:50:05Z,9
Samwise Gamgee,Project c,2011-02-16T10:10:09Z,2011-02-16T12:10:09Z,2
Samwise Gamgee,Project c,2011-03-01T11:09:35Z,2011-03-01T22:18:35Z,12
Samwise Gamgee,Project c,2011-03-05T10:41:28Z,2011-03-05T11:34:28Z,1
Samwise Gamgee,Project f,2011-03-05T11:24:10Z,2011-03-05T14:23:10Z,3
Samwise Gamgee,Project f,2011-03-07T10:32:03Z,2011-03-07T14:47:03Z,5
Samwise Gamgee,Project f,2011-03-10T17:14:15Z,2011-03-10T19:58:15Z,3
Samwise Gamgee,Project f,2011-03-12T05:23:52Z,2011-03-12T07:26:52Z,3
Samwise Gamgee,Project d,2011-03-18T04:13:39Z,2011-03-18T06:14:39Z,3
Samwise Gamgee,Project c,2011-03-22T09:35:36Z,2011-03-22T11:35:36Z,2
Samwise Gamgee,Project d,2011-03-24T00:16:00Z,2011-03-24T03:01:00Z,3
Samwise Gamgee,Project d,2011-03-30T09:30:19Z,2011-03-30T11:03:19Z,2
Samwise Gamgee,Project d,2011-04-03T12:09:38Z,2011-04-03T13:19:38Z,2
Samwise Gamgee,Project c,2011-04-03T22:49:21Z,2011-04-04T01:55:21Z,4
Samwise Gamgee,Project g,2011-04-05T02:56:36Z,2011-04-05T06:45:36Z,4
Samwise Gamgee,Project f,2011-04-07T20:35:52Z,2011-04-07T21:33:52Z,1
Samwise Gamgee,Project c,2011-04-13T11:18:31Z,2011-04-13T13:52:31Z,3
Samwise Gamgee,Project g,2011-04-13T19:27:17Z,2011-04-13T21:15:17Z,2
Samwise Gamgee,Project f,2011-04-18T22:05:02Z,2011-04-19T06:22:02Z,9
Samwise Gamgee,Project c,2011-04-19T14:39:16Z,2011-04-19T21:22:16Z,7
Samwise Gamgee,Project c,2011-04-24T22:29:26Z,2011-04-25T02:30:26Z,5
Samwise Gamgee,Project f,2011-04-30T15:36:33Z,2011-04-30T16:52:33Z,2
Samwise Gamgee,Project c,2011-05-01T17:47:28Z,2011-05-02T00:41:28Z,7
Samwise Gamgee,Project d,2011-05-07T04:00:00Z,2011-05-07T05:53:00Z,2
Samwise Gamgee,Project f,2011-05-08T07:41:45Z,2011-05-08T09:01:45Z,2
Samwise Gamgee,Project d,2011-05-08T10:05:19Z,2011-05-08T13:44:19Z,4
Samwise Gamgee,Project d,2011-05-08T19:35:49Z,2011-05-08T20:30:49Z,1
Samwise Gamgee,Project c,2011-05-09T03:41:40Z,2011-05-09T04:31:40Z,1
Samwise Gamgee,Project d,2011-05-09T08:54:59Z,2011-05-09T10:19:59Z,2
Samwise Gamgee,Project d,2011-05-13T08:39:56Z,2011-05-13T14:09:56Z,6
Samwise Gamgee,Project d,2011-05-14T01:00:53Z,2011-05-14T09:35:53Z,9
Samwise Gamgee,Project d,2011-05-14T11:04:57Z,2011-05-14T14:11:57Z,4
Samwise Gamgee,Project d,2011-05-17T09:53:45Z,2011-05-17T14:52:45Z,5
Samwise Gamgee,Project d,2011-05-19T04:23:26Z,2011-05-19T08:37:26Z,5
Samwise Gamgee,Project b,2011-05-23T03:02:29Z,2011-05-23T06:32:29Z,4
Samwise Gamgee,Project d,2011-05-25T09:17:42Z,2011-05-25T13:32:42Z,5
Samwise Gamgee,Project c,2011-05-26T01:53:42Z,2011-05-26T05:43:42Z,4
Samwise Gamgee,Project c,2011-05-26T07:13:10Z,2011-05-26T09:00:10Z,2
Samwise Gamgee,Project d,2011-05-31T01:45:51Z,2011-05-31T09:28:51Z,8
Samwise Gamgee,Project c,2011-05-31T22:06:15Z,2011-05-31T23:27:15Z,2
Samwise Gamgee,Project d,2011-06-03T12:20:02Z,2011-06-03T14:20:02Z,2
Samwise Gamgee,Project d,2011-06-06T02:04:40Z,2011-06-06T05:55:40Z,4
Samwise Gamgee,Project d,2011-06-07T07:51:48Z,2011-06-07T10:04:48Z,3
Samwise Gamgee,Project d,2011-06-07T11:31:19Z,2011-06-07T15:38:19Z,5
Samwise Gamgee,Project d,2011-06-08T18:39:21Z,2011-06-08T21:29:21Z,3
Samwise Gamgee,Project d,2011-06-10T20:19:15Z,2011-06-10T21:59:15Z,2
Samwise Gamgee,Project d,2011-06-14T16:24:43Z,2011-06-14T17:21:43Z,1
Samwise Gamgee,Project d,2011-06-17T03:40:40Z,2011-06-17T04:46:40Z,2
Samwise Gamgee,Project d,2011-06-20T05:32:01Z,2011-06-20T11:55:01Z,7
Samwise Gamgee,Project d,2011-06-20T16:09:44Z,2011-06-20T17:49:44Z,2
Samwise Gamgee,Project d,2011-06-22T19:54:29Z,2011-06-23T01:09:29Z,6
Samwise Gamgee,Project d,2011-06-23T21:12:38Z,2011-06-23T22:11:38Z,1
Samwise Gamgee,Project g,2011-06-26T23:26:16Z,2011-06-27T00:40:16Z,2
Samwise Gamgee,Project d,2011-06-29T04:44:06Z,2011-06-29T14:04:06Z,10
Samwise Gamgee,Project d,2011-07-01T11:27:28Z,2011-07-01T15:20:28Z,4
Samwise Gamgee,Project d,2011-07-01T15:04:35Z,2011-07-01T22:28:35Z,8
Samwise Gamgee,Project d,2011-07-02T08:54:17Z,2011-07-02T11:02:17Z,3
Samwise Gamgee,Project c,2011-07-03T05:57:03Z,2011-07-03T10:01:03Z,5
Samwise Gamgee,Project g,2011-07-12T23:44:53Z,2011-07-13T01:44:53Z,2
Samwise Gamgee,Project d,2011-07-16T08:17:37Z,2011-07-16T12:58:37Z,5
Samwise Gamgee,Project d,2011-07-17T10:14:40Z,2011-07-17T12:22:40Z,3
Samwise Gamgee,Project c,2011-07-19T10:00:24Z,2011-07-19T12:13:24Z,3
Samwise Gamgee,Project d,2011-07-19T11:48:54Z,2011-07-19T19:07:54Z,8
Samwise Gamgee,Project d,2011-07-19T18:50:47Z,2011-07-20T00:01:47Z,6
Samwise Gamgee,Project d,2011-07-21T21:17:45Z,2011-07-22T03:00:45Z,6
Samwise Gamgee,Project c,2011-07-30T18:53:39Z,2011-07-30T22:53:39Z,4
Samwise Gamgee,Project d,2011-08-02T05:10:16Z,2011-08-02T13:37:16Z,9
Samwise Gamgee,Project d,2011-08-05T20:14:43Z,2011-08-05T23:44:43Z,4
Samwise Gamgee,Project c,2011-08-15T23:10:20Z,2011-08-16T00:40:20Z,2
Samwise Gamgee,Project d,2011-08-16T21:02:08Z,2011-08-17T01:26:08Z,5
Samwise Gamgee,Project d,2011-08-21T15:12:40Z,2011-08-21T19:12:40Z,4
Samwise Gamgee,Project d,2011-08-24T02:36:40Z,2011-08-24T07:23:40Z,5
Samwise Gamgee,Project c,2011-08-30T02:27:35Z,2011-08-30T04:00:35Z,2
Samwise Gamgee,Project d,2011-09-03T14:33:44Z,2011-09-03T17:03:44Z,3
Samwise Gamgee,Project d,2011-09-07T16:48:45Z,2011-09-07T20:48:45Z,4
Samwise Gamgee,Project h,2011-09-09T15:06:13Z,2011-09-09T16:06:13Z,1
Samwise Gamgee,Project c,2011-09-09T21:59:11Z,2011-09-10T00:12:11Z,3
Samwise Gamgee,Project d,2011-09-11T17:42:48Z,2011-09-11T20:10:48Z,3
Samwise Gamgee,Project d,2011-09-12T03:33:55Z,2011-09-12T06:34:55Z,4
Samwise Gamgee,Project d,2011-09-14T04:39:36Z,2011-09-14T12:04:36Z,8
Samwise Gamgee,Project d,2011-09-14T22:46:30Z,2011-09-15T00:29:30Z,2
Samwise Gamgee,Project c,2011-09-15T22:28:45Z,2011-09-16T01:32:45Z,4
Samwise Gamgee,Project c,2011-09-16T04:11:46Z,2011-09-16T06:11:46Z,2
Samwise Gamgee,Project c,2011-09-19T00:42:05Z,2011-09-19T06:32:05Z,6
Samwise Gamgee,Project d,2011-09-19T09:07:23Z,2011-09-19T11:52:23Z,3
Samwise Gamgee,Project d,2011-09-20T05:06:38Z,2011-09-20T06:32:38Z,2
Samwise Gamgee,Project d,2011-09-21T10:06:47Z,2011-09-21T11:36:47Z,2
Samwise Gamgee,Project c,2011-09-21T11:19:40Z,2011-09-21T19:04:40Z,8
Samwise Gamgee,Project c,2011-09-22T08:51:14Z,2011-09-22T14:31:14Z,6
Samwise Gamgee,Project d,2011-09-23T16:35:47Z,2011-09-23T20:06:47Z,4
Samwise Gamgee,Project a,2011-09-26T08:20:15Z,2011-09-26T09:35:15Z,2
Samwise Gamgee,Project d,2011-09-27T11:52:41Z,2011-09-27T16:21:41Z,5
Samwise Gamgee,Project a,2011-10-03T15:48:40Z,2011-10-03T16:27:40Z,1
Samwise Gamgee,Project c,2011-10-03T19:41:54Z,2011-10-03T21:41:54Z,2
Samwise Gamgee,Project c,2011-10-07T15:21:46Z,2011-10-07T22:50:46Z,8
Samwise Gamgee,Project c,2011-10-09T05:01:40Z,2011-10-09T09:12:40Z,5
Samwise Gamgee,Project c,2011-10-09T08:24:14Z,2011-10-09T11:01:14Z,3
Samwise Gamgee,Project d,2011-10-11T22:26:41Z,2011-10-11T23:18:41Z,1
Samwise Gamgee,Project d,2011-10-13T07:38:41Z,2011-10-13T09:18:41Z,2
Samwise Gamgee,Project c,2011-10-29T11:22:58Z,2011-10-29T14:47:58Z,4
Samwise Gamgee,Project a,2011-10-30T07:49:44Z,2011-10-30T09:54:44Z,3
Samwise Gamgee,Project c,2011-10-30T16:13:25Z,2011-10-30T19:37:25Z,4
Samwise Gamgee,Project c,2011-11-01T01:15:41Z,2011-11-01T02:38:41Z,2
Samwise Gamgee,Project h,2011-11-04T12:45:39Z,2011-11-04T16:01:39Z,4
Samwise Gamgee,Project h,2011-11-09T19:35:44Z,2011-11-09T20:35:44Z,1
Samwise Gamgee,Project d,2011-11-15T18:53:43Z,2011-11-15T20:06:43Z,2
Samwise Gamgee,Project a,2011-11-16T13:32:48Z,2011-11-16T15:17:48Z,2
Samwise Gamgee,Project c,2011-11-17T03:35:45Z,2011-11-17T10:14:45Z,7
Samwise Gamgee,Project a,2011-11-17T23:33:23Z,2011-11-18T01:48:23Z,3
Samwise Gamgee,Project h,2011-11-18T01:22:42Z,2011-11-18T03:07:42Z,2
Samwise Gamgee,Project d,2011-11-20T09:04:08Z,2011-11-20T11:59:08Z,3
Samwise Gamgee,Project a,2011-11-20T12:18:54Z,2011-11-20T13:16:54Z,1
Samwise Gamgee,Project h,2011-11-20T17:57:23Z,2011-11-20T20:12:23Z,3
Samwise Gamgee,Project d,2011-11-21T03:40:25Z,2011-11-21T04:40:25Z,1
Samwise Gamgee,Project d,2011-11-21T09:41:09Z,2011-11-21T10:46:09Z,2
Samwise Gamgee,Project d,2011-11-22T10:26:39Z,2011-11-22T11:12:39Z,1
Samwise Gamgee,Project c,2011-11-26T02:42:27Z,2011-11-26T07:42:27Z,5
Samwise Gamgee,Project h,2011-11-26T18:54:10Z,2011-11-26T20:54:10Z,2
Samwise Gamgee,Project c,2011-11-26T21:19:55Z,2011-11-27T03:39:55Z,7
Samwise Gamgee,Project h,2011-11-28T10:34:51Z,2011-11-28T14:44:51Z,5
Samwise Gamgee,Project c,2011-11-29T09:15:14Z,2011-11-29T11:15:14Z,2
Samwise Gamgee,Project a,2011-12-04T05:02:56Z,2011-12-04T06:32:56Z,2
Samwise Gamgee,Project a,2011-12-05T00:12:47Z,2011-12-05T05:02:47Z,5
Samwise Gamgee,Project h,2011-12-08T01:01:25Z,2011-12-08T03:27:25Z,3
Samwise Gamgee,Project c,2011-12-08T08:38:56Z,2011-12-08T10:16:56Z,2
Samwise Gamgee,Project c,2011-12-09T14:45:30Z,2011-12-09T18:17:30Z,4
Samwise Gamgee,Project a,2011-12-09T17:37:59Z,2011-12-09T18:09:59Z,1
Samwise Gamgee,Project c,2011-12-13T01:31:16Z,2011-12-13T09:09:16Z,8
Samwise Gamgee,Project c,2011-12-13T20:01:54Z,2011-12-14T03:46:54Z,8
Samwise Gamgee,Project c,2011-12-14T14:02:56Z,2011-12-14T19:32:56Z,6
Samwise Gamgee,Project a,2011-12-16T06:07:54Z,2011-12-16T08:07:54Z,2
Samwise Gamgee,Project h,2011-12-16T07:46:29Z,2011-12-16T10:15:29Z,3
Samwise Gamgee,Project c,2011-12-19T07:37:01Z,2011-12-19T12:23:01Z,5
Samwise Gamgee,Project a,2011-12-20T08:22:56Z,2011-12-20T11:32:56Z,4
Samwise Gamgee,Project c,2011-12-24T14:57:04Z,2011-12-24T16:42:04Z,2
Samwise Gamgee,Project h,2011-12-25T05:31:36Z,2011-12-25T08:31:36Z,3
Samwise Gamgee,Project f,2011-12-26T02:34:49Z,2011-12-26T07:34:49Z,5
Samwise Gamgee,Project h,2011-12-27T01:39:30Z,2011-12-27T03:39:30Z,2
Samwise Gamgee,Project c,2011-12-27T12:11:07Z,2011-12-27T14:11:07Z,2
Samwise Gamgee,Project c,2011-12-27T13:48:17Z,2011-12-27T16:18:17Z,3
Samwise Gamgee,Project e,2012-01-01T10:00:00Z,2012-01-01T11:39:00Z,2
Samwise Gamgee,Project c,2012-01-02T01:54:04Z,2012-01-02T03:24:04Z,2
Samwise Gamgee,Project e,2012-01-02T23:41:21Z,2012-01-02T23:59:21Z,1
Samwise Gamgee,Project c,2012-01-08T13:39:56Z,2012-01-08T20:33:56Z,7
Samwise Gamgee,Project c,2012-01-09T18:18:17Z,2012-01-09T19:41:17Z,2
Samwise Gamgee,Project f,2012-01-13T10:15:08Z,2012-01-13T11:16:08Z,2
Samwise Gamgee,Project c,2012-01-13T20:25:29Z,2012-01-13T23:46:29Z,4
Samwise Gamgee,Project b,2012-01-18T13:44:26Z,2012-01-18T14:44:26Z,1
Samwise Gamgee,Project f,2012-01-23T23:47:33Z,2012-01-24T05:00:33Z,6
Samwise Gamgee,Project f,2012-01-25T04:31:45Z,2012-01-25T07:10:45Z,3
Samwise Gamgee,Project g,2012-01-25T18:37:28Z,2012-01-25T19:12:28Z,1
Samwise Gamgee,Project c,2012-02-01T03:12:31Z,2012-02-01T11:02:31Z,8
Samwise Gamgee,Project f,2012-02-01T23:11:00Z,2012-02-01T23:45:00Z,1
Samwise Gamgee,Project f,2012-02-03T13:48:23Z,2012-02-03T20:48:23Z,7
Samwise Gamgee,Project f,2012-02-05T05:29:39Z,2012-02-05T17:35:39Z,13
Samwise Gamgee,Project f,2012-02-07T14:38:06Z,2012-02-07T23:43:06Z,10
Samwise Gamgee,Project c,2012-02-10T21:11:38Z,2012-02-10T22:11:38Z,1
Samwise Gamgee,Project g,2012-02-11T02:52:40Z,2012-02-11T04:22:40Z,2
Samwise Gamgee,Project f,2012-02-21T12:09:18Z,2012-02-21T18:41:18Z,7
Samwise Gamgee,Project b,2012-02-22T07:56:20Z,2012-02-22T09:35:20Z,2
Samwise Gamgee,Project g,2012-03-03T09:26:44Z,2012-03-03T10:27:44Z,2
Samwise Gamgee,Project f,2012-03-05T00:30:18Z,2012-03-05T04:52:18Z,5
Samwise Gamgee,Project f,2012-03-07T09:49:54Z,2012-03-07T13:39:54Z,4
Samwise Gamgee,Project f,2012-03-07T21:11:58Z,2012-03-08T04:41:58Z,8
Samwise Gamgee,Project f,2012-03-09T18:03:25Z,2012-03-09T22:35:25Z,5
Samwise Gamgee,Project c,2012-03-11T03:35:55Z,2012-03-11T08:50:55Z,6
Samwise Gamgee,Project c,2012-03-11T22:07:21Z,2012-03-12T00:11:21Z,3
Samwise Gamgee,Project c,2012-03-12T18:10:41Z,2012-03-12T20:37:41Z,3
Samwise Gamgee,Project c,2012-03-13T21:22:47Z,2012-03-14T01:00:47Z,4
Samwise Gamgee,Project d,2012-03-16T01:17:32Z,2012-03-16T05:17:32Z,4
Samwise Gamgee,Project d,2012-03-16T07:44:21Z,2012-03-16T11:06:21Z,4
Samwise Gamgee,Project f,2012-03-20T19:22:31Z,2012-03-20T22:52:31Z,4
Samwise Gamgee,Project d,2012-03-20T22:13:02Z,2012-03-20T23:13:02Z,1
Samwise Gamgee,Project g,2012-03-21T05:16:46Z,2012-03-21T09:21:46Z,5
Samwise Gamgee,Project g,2012-03-25T07:50:54Z,2012-03-25T09:19:54Z,2
Samwise Gamgee,Project g,2012-03-27T14:08:20Z,2012-03-27T14:43:20Z,1
Samwise Gamgee,Project d,2012-03-28T08:51:09Z,2012-03-28T10:51:09Z,2
Samwise Gamgee,Project c,2012-04-02T00:27:04Z,2012-04-02T04:01:04Z,4
Samwise Gamgee,Project c,2012-04-03T04:55:07Z,2012-04-03T08:01:07Z,4
Samwise Gamgee,Project f,2012-04-07T00:23:24Z,2012-04-07T02:10:24Z,2
Samwise Gamgee,Project c,2012-04-12T18:01:55Z,2012-04-12T20:35:55Z,3
Samwise Gamgee,Project f,2012-04-18T05:09:59Z,2012-04-18T13:26:59Z,9
Samwise Gamgee,Project f,2012-04-18T19:32:19Z,2012-04-18T22:00:19Z,3
Samwise Gamgee,Project f,2012-04-19T18:31:06Z,2012-04-19T20:58:06Z,3
Samwise Gamgee,Project f,2012-04-20T15:56:50Z,2012-04-20T17:23:50Z,2
Samwise Gamgee,Project f,2012-04-20T19:12:37Z,2012-04-21T06:05:37Z,11
Samwise Gamgee,Project c,2012-04-24T05:58:10Z,2012-04-24T09:59:10Z,5
Samwise Gamgee,Project c,2012-04-25T15:07:30Z,2012-04-25T20:59:30Z,6
Samwise Gamgee,Project c,2012-05-01T01:43:06Z,2012-05-01T08:37:06Z,7
Samwise Gamgee,Project f,2012-05-01T07:18:36Z,2012-05-01T11:15:36Z,4
Samwise Gamgee,Project c,2012-05-05T12:21:20Z,2012-05-05T13:53:20Z,2
Samwise Gamgee,Project c,2012-05-06T21:30:50Z,2012-05-07T00:40:50Z,4
Samwise Gamgee,Project d,2012-05-08T17:20:46Z,2012-05-08T18:45:46Z,2
Samwise Gamgee,Project c,2012-05-09T07:30:10Z,2012-05-09T08:52:10Z,2
Samwise Gamgee,Project f,2012-05-10T21:35:26Z,2012-05-11T07:07:26Z,10
Samwise Gamgee,Project c,2012-05-12T11:29:26Z,2012-05-12T13:47:26Z,3
Samwise Gamgee,Project f,2012-05-14T08:46:27Z,2012-05-14T12:01:27Z,4
Samwise Gamgee,Project f,2012-05-16T15:29:57Z,2012-05-16T19:38:57Z,5
Samwise Gamgee,Project d,2012-05-17T00:29:06Z,2012-05-17T03:10:06Z,3
Samwise Gamgee,Project d,2012-05-18T09:46:28Z,2012-05-18T14:19:28Z,5
Samwise Gamgee,Project d,2012-05-19T01:04:55Z,2012-05-19T07:29:55Z,7
Samwise Gamgee,Project d,2012-05-20T03:48:34Z,2012-05-20T05:53:34Z,3
Samwise Gamgee,Project f,2012-05-22T04:06:58Z,2012-05-22T13:17:58Z,10
Samwise Gamgee,Project b,2012-05-22T12:22:39Z,2012-05-22T15:52:39Z,4
Samwise Gamgee,Project c,2012-05-23T05:25:44Z,2012-05-23T06:42:44Z,2
Samwise Gamgee,Project c,2012-05-25T11:25:32Z,2012-05-25T15:15:32Z,4
Samwise Gamgee,Project d,2012-05-29T02:10:19Z,2012-05-29T03:40:19Z,2
Samwise Gamgee,Project c,2012-05-31T08:01:11Z,2012-05-31T09:22:11Z,2
Samwise Gamgee,Project d,2012-06-05T03:16:45Z,2012-06-05T12:26:45Z,10
Samwise Gamgee,Project d,2012-06-05T12:20:01Z,2012-06-05T16:11:01Z,4
Samwise Gamgee,Project d,2012-06-06T18:12:03Z,2012-06-06T20:25:03Z,3
Samwise Gamgee,Project d,2012-06-06T21:52:10Z,2012-06-07T01:59:10Z,5
Samwise Gamgee,Project d,2012-06-23T02:08:16Z,2012-06-23T07:12:16Z,6
Samwise Gamgee,Project d,2012-06-23T08:38:19Z,2012-06-23T09:37:19Z,1
Samwise Gamgee,Project d,2012-06-26T05:52:24Z,2012-06-26T12:16:24Z,7
Samwise Gamgee,Project g,2012-06-26T11:04:11Z,2012-06-26T12:18:11Z,2
Samwise Gamgee,Project d,2012-06-26T14:42:38Z,2012-06-26T18:03:38Z,4
Samwise Gamgee,Project d,2012-06-28T16:30:48Z,2012-06-29T01:50:48Z,10
Samwise Gamgee,Project c,2012-07-01T22:37:20Z,2012-07-02T00:23:20Z,2
Samwise Gamgee,Project d,2012-07-03T16:07:47Z,2012-07-03T21:35:47Z,6
Samwise Gamgee,Project d,2012-07-06T14:26:25Z,2012-07-06T17:09:25Z,3
Samwise Gamgee,Project d,2012-07-10T19:49:51Z,2012-07-10T21:41:51Z,2
Samwise Gamgee,Project e,2012-07-12T12:01:45Z,2012-07-12T12:31:45Z,1
Samwise Gamgee,Project d,2012-07-15T21:12:06Z,2012-07-16T01:53:06Z,5
Samwise Gamgee,Project c,2012-07-18T23:07:01Z,2012-07-19T01:20:01Z,3
Samwise Gamgee,Project d,2012-07-24T00:30:28Z,2012-07-24T01:50:28Z,2
Samwise Gamgee,Project d,2012-07-25T10:27:09Z,2012-07-25T18:35:09Z,9
Samwise Gamgee,Project d,2012-07-29T17:09:01Z,2012-07-29T22:15:01Z,6
Samwise Gamgee,Project c,2012-07-30T08:45:13Z,2012-07-30T12:45:13Z,4
Samwise Gamgee,Project d,2012-08-04T09:46:38Z,2012-08-04T13:34:38Z,4
Samwise Gamgee,Project d,2012-08-10T14:21:28Z,2012-08-10T15:41:28Z,2
Samwise Gamgee,Project a,2012-08-21T12:35:59Z,2012-08-21T14:06:59Z,2
Samwise Gamgee,Project c,2012-08-22T01:37:06Z,2012-08-22T04:35:06Z,3
Samwise Gamgee,Project b,2012-08-27T02:54:39Z,2012-08-27T04:34:39Z,2
Samwise Gamgee,Project a,2012-08-30T06:05:25Z,2012-08-30T08:35:25Z,3
Samwise Gamgee,Project d,2012-09-03T06:42:56Z,2012-09-03T09:12:56Z,3
Samwise Gamgee,Project a,2012-09-03T08:44:44Z,2012-09-03T10:14:44Z,2
Samwise Gamgee,Project d,2012-09-04T03:18:58Z,2012-09-04T08:13:58Z,5
Samwise Gamgee,Project d,2012-09-06T22:12:23Z,2012-09-06T23:52:23Z,2
Samwise Gamgee,Project c,2012-09-09T02:13:37Z,2012-09-09T08:54:37Z,7
Samwise Gamgee,Project d,2012-09-09T21:19:36Z,2012-09-10T02:59:36Z,6
Samwise Gamgee,Project d,2012-09-11T10:24:09Z,2012-09-11T12:52:09Z,3
